"source_system;client_id;snapshot_ts;invoice_internal_id;customer_id;document_number;invoice_date;due_date;posting_period;document_type;document_status; currency_id;exchange_rate;subsidiary_id;payment_terms;amount_total;amount_tax;amount_net;amount_paid;open_balance;last_modified_ts"
"netsuite;vonderk;2026-07-20 14:19;221011;3812;FC A-00007-00044950;25/02/2026;27/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;364294.70;63224.70;301070;364294.70;.00; "
"netsuite;vonderk;2026-07-20 14:19;221013;3720;FC A-00007-00044951;25/02/2026;27/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;24815.00;4963.00;19852;24815.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;221014;3823;FC A-00007-00044952;25/02/2026;27/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1576267.00;273567.00;1302700;1576267.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;221015;3941;FC A-00007-00044953;25/02/2026;27/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1802909.08;285421.08;1517488;1802909.08;.00; "
"netsuite;vonderk;2026-07-20 14:19;221017;3889;FC A-00007-00044954;25/02/2026;27/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;693286.44;120322.44;572964;693286.44;.00; "
"netsuite;vonderk;2026-07-20 14:19;221019;13607;FC A-00007-00044955;25/02/2026;27/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;399665.42;69363.42;330302;399665.42;.00; "
"netsuite;vonderk;2026-07-20 14:19;221020;13609;FC A-00007-00044956;25/02/2026;26/04/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;1207069.92;249077.92;957992;1207069.92;.00; "
"netsuite;vonderk;2026-07-20 14:19;221021;3868;FC A-00007-00044957;25/02/2026;26/04/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;1358128.24;219606.24;1138522;1358128.24;.00; "
"netsuite;vonderk;2026-07-20 14:19;221022;3868;FC A-00007-00044958;25/02/2026;26/04/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;948402.84;164598.84;783804;948402.84;.00; "
"netsuite;vonderk;2026-07-20 14:19;221024;3868;FC A-00007-00044959;25/02/2026;26/04/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;460158.16;79862.16;380296;460158.16;.00; "
"netsuite;vonderk;2026-07-20 14:19;221025;3857;FC A-00007-00044960;25/02/2026;27/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;452298.00;78498.00;373800;452298.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;221515;3862;MEX-9900000611;25/02/2026;;feb 2026;Nota de crédito;Totalmente aplicada;1;1.00;11;;-258162.30;;-258162.3;258162.30;.00; "
"netsuite;vonderk;2026-07-20 14:19;221517;3862;MEX-9900000612;25/02/2026;;feb 2026;Nota de crédito;Totalmente aplicada;1;1.00;11;;-248508.00;;-248508;248508.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;221519;13571;MEX-9900000613;25/02/2026;;feb 2026;Nota de crédito;Totalmente aplicada;1;1.00;11;;-38940.00;;-38940;38940.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;221520;13943;MEX-9900000614;25/02/2026;;feb 2026;Nota de crédito;Totalmente aplicada;1;1.00;11;;-485208.00;;-485208;485208.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;221524;3740;MEX-9900000615;25/02/2026;;feb 2026;Nota de crédito;Totalmente aplicada;1;1.00;11;;-156110.40;;-156110.4;156110.40;.00; "
"netsuite;vonderk;2026-07-20 14:19;221525;3857;NC A-00007-00001638;25/02/2026;;feb 2026;Nota de crédito;Totalmente aplicada;1;1.00;3;;-291728.88;-50630.63;-241098.25;291728.88;.00; "
"netsuite;vonderk;2026-07-20 14:19;221526;13968;NC A-00007-00001639;25/02/2026;;feb 2026;Nota de crédito;Totalmente aplicada;1;1.00;3;;-814702.92;-141394.72;-673308.2;814702.92;.00; "
"netsuite;vonderk;2026-07-20 14:19;221532;3979;NC A-00007-00001640;25/02/2026;;feb 2026;Nota de crédito;Totalmente aplicada;1;1.00;3;;-1125024.73;-195252.23;-929772.5;1125024.73;.00; "
"netsuite;vonderk;2026-07-20 14:19;221533;3979;NC A-00007-00001641;25/02/2026;;feb 2026;Nota de crédito;Totalmente aplicada;1;1.00;3;;-71647.75;-12434.73;-59213.02;71647.75;.00; "
"netsuite;vonderk;2026-07-20 14:19;221535;3979;NC A-00007-00001642;25/02/2026;;feb 2026;Nota de crédito;Totalmente aplicada;1;1.00;3;;-189241.73;-32843.61;-156398.12;189241.73;.00; "
"netsuite;vonderk;2026-07-20 14:19;221681;3710;NC A-00007-00001643;25/02/2026;;feb 2026;Nota de crédito;Totalmente aplicada;1;1.00;3;;-29651.05;-5146.05;-24505;29651.05;.00; "
"netsuite;vonderk;2026-07-20 14:19;221687;13353;NOTA DE CREDITO E-FACTURA EXPORTACION A17;25/02/2026;;feb 2026;Nota de crédito;Totalmente aplicada;2;38.37;10;;-1885959.92;.00;-1885959.9197709703080556;1885959.92;.00; "
"netsuite;vonderk;2026-07-20 14:19;219279;13761;GO-179;24/02/2026;;feb 2026;Factura de venta;Pagado por completo;1;1.00;4;;1304463.00;.00;1304463;1304463.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;219290;3825;FC A-00011-00002715;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;4;PLAZO 30 DIAS;59539.26;10333.26;49206;59539.26;.00; "
"netsuite;vonderk;2026-07-20 14:19;219291;3955;FC A-00011-00002716;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;4;PLAZO 30 DIAS;258676.22;44894.22;213782;258676.22;.00; "
"netsuite;vonderk;2026-07-20 14:19;219292;3961;MEX-9900020342;24/02/2026;03/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;219293;3961;MEX-9900020343;24/02/2026;03/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;219295;3778;MEX-9900020344;24/02/2026;03/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;219297;3778;MEX-9900020345;24/02/2026;03/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;37113.00;;37113;37113.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;219298;3778;MEX-9900020346;24/02/2026;03/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;139000.00;;139000;139000.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;219302;3763;MEX-9900020347;24/02/2026;03/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;2069154.00;;2069154;2069154.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;219303;3720;MEX-9900020348;24/02/2026;03/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;326163.50;;326163.5;326163.50;.00; "
"netsuite;vonderk;2026-07-20 14:19;219348;3862;MEX-9900020349;24/02/2026;03/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;403155.60;;403155.6;403155.60;.00; "
"netsuite;vonderk;2026-07-20 14:19;219353;13828;MEX-9900020350;24/02/2026;03/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;388922.00;;388922;388922.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;219354;3860;MEX-9900020351;24/02/2026;03/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;70612.00;;70612;70612.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;219355;3640;MEX-9900020352;24/02/2026;03/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;22073.20;;22073.2;22073.20;.00; "
"netsuite;vonderk;2026-07-20 14:19;219356;3778;MEX-9900020353;24/02/2026;03/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;486500.00;;486500;486500.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;219363;3759;FC A-00007-00044888;24/02/2026;25/04/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;457459.99;79393.89;378066.1;457459.99;.00; "
"netsuite;vonderk;2026-07-20 14:19;219364;3746;FC A-00007-00044889;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;2642512.32;545280.32;2097232;2642512.32;.00; "
"netsuite;vonderk;2026-07-20 14:19;219365;3759;FC A-00007-00044890;24/02/2026;25/04/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;1000999.60;173727.20;827272.4;1000999.60;.00; "
"netsuite;vonderk;2026-07-20 14:19;219366;3767;FC A-00007-00044891;24/02/2026;25/04/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;269776.76;46820.76;222956;269776.76;.00; "
"netsuite;vonderk;2026-07-20 14:19;219369;3759;FC A-00007-00044892;24/02/2026;25/04/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;600404.66;104202.46;496202.2;600404.66;.00; "
"netsuite;vonderk;2026-07-20 14:19;219370;3825;FC A-00007-00044893;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;795404.15;138045.35;657358.8;795404.15;.00; "
"netsuite;vonderk;2026-07-20 14:19;219371;3937;FC A-00007-00044894;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;817403.40;141863.40;675540;817403.40;.00; "
"netsuite;vonderk;2026-07-20 14:19;219373;3793;FC A-00007-00044895;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1488969.25;258416.15;1230553.1;1488969.25;.00; "
"netsuite;vonderk;2026-07-20 14:19;219374;3793;FC A-00007-00044896;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;365914.16;63505.76;302408.4;365914.16;.00; "
"netsuite;vonderk;2026-07-20 14:19;219376;3720;FC A-00007-00044897;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;188588.25;37717.65;150870.6;188588.25;.00; "
"netsuite;vonderk;2026-07-20 14:19;219378;3807;FC A-00007-00044898;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;978892.49;201993.69;776898.8;978892.49;.00; "
"netsuite;vonderk;2026-07-20 14:19;219379;3767;FC A-00007-00044899;24/02/2026;25/04/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;231597.63;40194.63;191403;231597.63;.00; "
"netsuite;vonderk;2026-07-20 14:19;219380;3830;FC A-00007-00044900;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;647195.12;112323.12;534872;647195.12;.00; "
"netsuite;vonderk;2026-07-20 14:19;219381;13910;FC A-00007-00044901;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;188372.80;32692.80;155680;188372.80;.00; "
"netsuite;vonderk;2026-07-20 14:19;219382;3849;FC A-00007-00044902;24/02/2026;03/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 7 DIAS;563100.12;97728.12;465372;563100.12;.00; "
"netsuite;vonderk;2026-07-20 14:19;219383;3673;FC A-00007-00044903;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;655739.17;113805.97;541933.2;655739.17;.00; "
"netsuite;vonderk;2026-07-20 14:19;219384;3759;FC A-00007-00044904;24/02/2026;25/04/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;3839004.02;666273.42;3172730.6;3839004.02;.00; "
"netsuite;vonderk;2026-07-20 14:19;219385;4041;FC A-00007-00044905;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;262199.59;49029.19;213170.4;262199.59;.00; "
"netsuite;vonderk;2026-07-20 14:19;219386;3787;FC A-00007-00044906;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;4198194.00;742890.30;3455303.7;4198194.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;219387;4171;FC A-00007-00044907;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1937548.80;336268.80;1601280;1937548.80;.00; "
"netsuite;vonderk;2026-07-20 14:19;219390;3801;FC A-00007-00044908;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1918038.76;332882.76;1585156;1918038.76;.00; "
"netsuite;vonderk;2026-07-20 14:19;219391;3852;FC A-00007-00044909;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;2673524.82;480313.32;2193211.5;2673524.82;.00; "
"netsuite;vonderk;2026-07-20 14:19;219392;3790;FC A-00007-00044910;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;544636.75;108927.35;435709.4;544636.75;.00; "
"netsuite;vonderk;2026-07-20 14:19;219393;3814;FC A-00007-00044911;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1331156.57;231027.17;1100129.4;1331156.57;.00; "
"netsuite;vonderk;2026-07-20 14:19;219394;3727;FC A-00007-00044912;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;844650.18;146592.18;698058;844650.18;.00; "
"netsuite;vonderk;2026-07-20 14:19;219395;3961;FC A-00007-00044913;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;576405.76;122542.96;453862.8;576405.76;.00; "
"netsuite;vonderk;2026-07-20 14:19;219397;3878;FC A-00007-00044914;24/02/2026;25/04/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;1193315.00;238663.00;954652;1193315.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;219398;3825;FC A-00007-00044915;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1824861.51;316711.51;1508150;1824861.51;.00; "
"netsuite;vonderk;2026-07-20 14:19;219402;3647;FC A-00007-00044916;24/02/2026;26/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;501998.50;100399.70;401598.8;501998.50;.00; "
"netsuite;vonderk;2026-07-20 14:19;217847;3702;MEX-9900020321;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;371865.15;;371865.15;371865.15;.00; "
"netsuite;vonderk;2026-07-20 14:19;217848;3702;MEX-9900020322;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;6012.45;;6012.45;6012.45;.00; "
"netsuite;vonderk;2026-07-20 14:19;217850;4027;MEX-9900020323;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;665415.00;;665415;665415.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;217851;3810;MEX-9900020324;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;740354.40;;740354.4;740354.40;.00; "
"netsuite;vonderk;2026-07-20 14:19;217855;4100;MEX-9900020325;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;328550.40;;328550.4;328550.40;.00; "
"netsuite;vonderk;2026-07-20 14:19;217857;3816;MEX-9900020326;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;217859;3816;MEX-9900020327;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;217860;3816;MEX-9900020328;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;217862;3816;MEX-9900020329;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;217863;3710;MEX-9900020330;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;217864;3781;MEX-9900020331;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;285249.60;;285249.6;285249.60;.00; "
"netsuite;vonderk;2026-07-20 14:19;217865;3640;MEX-9900020332;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;372646.35;;372646.35;372646.35;.00; "
"netsuite;vonderk;2026-07-20 14:19;217866;3640;MEX-9900020333;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;275721.75;;275721.75;275721.75;.00; "
"netsuite;vonderk;2026-07-20 14:19;217867;3813;MEX-9900020334;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;123429.60;;123429.6;123429.60;.00; "
"netsuite;vonderk;2026-07-20 14:19;217868;13943;MEX-9900020335;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;304891.20;;304891.2;304891.20;.00; "
"netsuite;vonderk;2026-07-20 14:19;217869;13943;MEX-9900020336;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;112785.75;;112785.75;112785.75;.00; "
"netsuite;vonderk;2026-07-20 14:19;217870;3850;MEX-9900020337;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;502758.00;;502758;502758.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;217871;4100;MEX-9900020338;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;106020.00;;106020;106020.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;217872;13716;MEX-9900020339;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;418081.50;;418081.5;418081.50;.00; "
"netsuite;vonderk;2026-07-20 14:19;217873;3850;MEX-9900020340;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;206460.00;;206460;206460.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;217874;3811;MEX-9900020341;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;941876.10;;941876.1;941876.10;.00; "
"netsuite;vonderk;2026-07-20 14:19;217883;3810;FC A-00007-00044855;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;80413.94;13956.14;66457.8;80413.94;.00; "
"netsuite;vonderk;2026-07-20 14:19;217884;3801;FC A-00007-00044856;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;834488.72;144828.62;689660.1;834488.72;.00; "
"netsuite;vonderk;2026-07-20 14:19;217885;3906;FC A-00007-00044857;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;930229.25;161444.75;768784.5;930229.25;.00; "
"netsuite;vonderk;2026-07-20 14:19;217886;3868;FC A-00007-00044858;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;749281.01;130040.51;619240.5;749281.01;.00; "
"netsuite;vonderk;2026-07-20 14:19;217887;3844;FC A-00007-00044859;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;631935.84;111824.04;520111.8;631935.84;.00; "
"netsuite;vonderk;2026-07-20 14:19;217888;4047;FC A-00007-00044860;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;142800.57;24783.57;118017;142800.57;.00; "
"netsuite;vonderk;2026-07-20 14:19;217890;3801;FC A-00007-00044861;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;133736.28;23210.43;110525.85;133736.28;.00; "
"netsuite;vonderk;2026-07-20 14:19;217894;3813;FC A-00007-00044862;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;427861.57;74256.97;353604.6;427861.57;.00; "
"netsuite;vonderk;2026-07-20 14:19;217899;3816;FC A-00007-00044863;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;563302.67;97763.27;465539.4;563302.67;.00; "
"netsuite;vonderk;2026-07-20 14:19;217900;3810;FC A-00007-00044864;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;202739.67;35186.22;167553.45;202739.67;.00; "
"netsuite;vonderk;2026-07-20 14:19;217905;3852;FC A-00007-00044865;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;198346.91;35634.11;162712.8;198346.91;.00; "
"netsuite;vonderk;2026-07-20 14:19;217910;3812;FC A-00007-00044866;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;2436977.82;422946.57;2014031.25;2436977.82;.00; "
"netsuite;vonderk;2026-07-20 14:19;217912;3811;FC A-00007-00044867;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;695773.01;120754.01;575019;695773.01;.00; "
"netsuite;vonderk;2026-07-20 14:19;217917;4041;FC A-00007-00044868;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;7985085.47;1493146.07;6491939.4;7985085.47;.00; "
"netsuite;vonderk;2026-07-20 14:19;217921;3767;FC A-00007-00044869;23/02/2026;24/04/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;494282.40;85784.55;408497.85;494282.40;.00; "
"netsuite;vonderk;2026-07-20 14:19;217922;3941;FC A-00007-00044870;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;435794.94;75633.84;360161.1;435794.94;.00; "
"netsuite;vonderk;2026-07-20 14:19;217927;3866;FC A-00007-00044871;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;870307.02;151045.02;719262;870307.02;.00; "
"netsuite;vonderk;2026-07-20 14:19;217928;4047;FC A-00007-00044872;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;859841.73;149228.73;710613;859841.73;.00; "
"netsuite;vonderk;2026-07-20 14:19;217931;3767;FC A-00007-00044873;23/02/2026;24/04/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 60 DIAS;1385671.93;240488.53;1145183.4;1385671.93;.00; "
"netsuite;vonderk;2026-07-20 14:19;217936;3828;FC A-00007-00044874;23/02/2026;02/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 7 DIAS;531096.59;92173.79;438922.8;531096.59;.00; "
"netsuite;vonderk;2026-07-20 14:19;217939;3712;FC A-00007-00044875;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1043743.88;181145.63;862598.25;1043743.88;.00; "
"netsuite;vonderk;2026-07-20 14:19;217942;3856;FC A-00007-00044876;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;100205.64;18737.64;81468;100205.64;.00; "
"netsuite;vonderk;2026-07-20 14:19;217944;3885;FC A-00007-00044877;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;20525.47;3562.27;16963.2;20525.47;.00; "
"netsuite;vonderk;2026-07-20 14:19;217945;3937;FC A-00007-00044878;23/02/2026;25/03/2026;feb 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;390119.00;67706.60;322412.4;390119.00;.00; "
